"Date of Download: 2024-05-20_14:03:26"
"Search Parameters: Data Level:all  Trait List:  Trial List:11755,12509,11756,12466,11757,12510  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110232","SM6393-11","","plot","6763325","202358DVEPR_repe_rep1_SM6393-11_38","1","1","38","7","2","test","","1","27.6354896354539","190","2.84090909090909","1.5","3","1","","10","2","220","1","3","4","1500","101","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110233","SM6393-12","","plot","6763244","202358DVEPR_repe_rep1_SM6393-12_51","1","1","51","9","3","test","","1","30.8458333333333","110","5.49242424242424","2.9","4","1","","10","2","270","1","3","3","2150","182","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110237","SM6393-8","","plot","6763302","202358DVEPR_repe_rep1_SM6393-8_44","1","1","44","8","5","test","","1","26.2386284722222","220","9.09090909090909","4.8","5","2","","10","3","350","6","3","4","2450","146","8","6","1","5","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110256","SM6395-26","","plot","6763233","202358DVEPR_repe_rep1_SM6395-26_15","1","1","15","3","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110257","SM6395-27","","plot","6763285","202358DVEPR_repe_rep1_SM6395-27_99","1","1","99","17","3","test","","1","29.5165386256936","180","5.11363636363636","2.7","3","2","","10","3","180","3","3","4","2540","197","0","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110258","SM6395-28","","plot","6763229","202358DVEPR_repe_rep1_SM6395-28_24","1","1","24","4","1","test","","1","24.0150577124869","90","4.73484848484848","2.5","3","2","","10","4","280","1","3","3","2000","94","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110260","SM6395-30","","plot","6763197","202358DVEPR_repe_rep1_SM6395-30_47","1","1","47","8","2","test","","1","30.7936860068259","120","7.57575757575757","4","4","2","","10","3","230","6","3","4","3200","270","6","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110263","SM6395-33","","plot","6763266","202358DVEPR_repe_rep1_SM6395-33_22","1","1","22","4","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110271","SM6398-8","","plot","6763129","202358DVEPR_repe_rep1_SM6398-8_81","1","1","81","14","4","test","","1","29.2623711340206","270","1.70454545454545","0.9","3","2","","10","3","270","2","3","4","840","64","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110283","SM6400-35","","plot","6763263","202358DVEPR_repe_rep1_SM6400-35_13","1","1","13","3","1","test","","1","28.9627873183619","260","8.52272727272727","4.5","3","1","","10","2","260","2","1","2","4090","305","0","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110286","SM6401-4","","plot","6763290","202358DVEPR_repe_rep1_SM6401-4_100","1","1","100","17","4","test","","1","29.608699386503","100","8.52272727272727","4.5","4","1","","10","3","270","1","3","2","4420","345","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110287","SM6401-5","","plot","6763187","202358DVEPR_repe_rep1_SM6401-5_39","1","1","39","7","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110291","SM6402-7","","plot","6763117","202358DVEPR_repe_rep1_SM6402-7_61","1","1","61","11","1","test","","1","30.7543676069153","220","15.1515151515151","8","4","2","","10","3","320","3","3","3","4800","404","0","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110294","SM6403-12","","plot","6763318","202358DVEPR_repe_rep1_SM6403-12_50","1","1","50","9","2","test","","1","32.6912797992472","60","3.40909090909091","1.8","3","2","","10","3","260","2","3","3","1760","166","5","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110296","SM6403-9","","plot","6763209","202358DVEPR_repe_rep1_SM6403-9_59","1","1","59","10","2","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110298","SM6404-6","","plot","6763323","202358DVEPR_repe_rep1_SM6404-6_42","1","1","42","7","6","test","","1","32.3727234042553","100","4.92424242424242","2.6","3","1","","10","2","210","1","3","3","2590","240","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110301","SM6405-11","","plot","6763128","202358DVEPR_repe_rep1_SM6405-11_16","1","1","16","3","4","test","","1","30.560779961953","230","3.59848484848485","1.9","3","2","","10","3","230","1","3","2","1720","143","0","1","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110303","SM6405-13","","plot","6763195","202358DVEPR_repe_rep1_SM6405-13_68","1","1","68","12","5","test","","1","34.1206864564007","80","13.2575757575758","7","4","1","","10","2","240","4","3","4","3000","305","0","5","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110305","SM6405-15","","plot","6763166","202358DVEPR_repe_rep1_SM6405-15_84","1","1","84","14","1","test","","1","28.4658249158249","100","6.81818181818182","3.6","4","1","","10","2","250","2","3","3","2560","184","0","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110307","SM6405-17","","plot","6763169","202358DVEPR_repe_rep1_SM6405-17_53","1","1","53","9","5","test","","1","33.994040862656","110","13.6363636363636","7.2","4","1","","10","2","270","4","3","3","2940","297","3","5","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110309","SM6405-9","","plot","6763193","202358DVEPR_repe_rep1_SM6405-9_91","1","1","91","16","6","test","","1","31.5894984326019","90","9.09090909090909","4.8","3","1","","10","3","240","2","3","4","2800","248","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110313","SM6406-13","","plot","6763175","202358DVEPR_repe_rep1_SM6406-13_57","1","1","57","10","4","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110314","SM6406-14","","plot","6763225","202358DVEPR_repe_rep1_SM6406-14_40","1","1","40","7","4","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110322","SM6409-7","","plot","6763261","202358DVEPR_repe_rep1_SM6409-7_67","1","1","67","12","6","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110327","SM6411-6","","plot","6763301","202358DVEPR_repe_rep1_SM6411-6_101","1","1","101","17","5","test","","1","31.3856164383561","210","3.21969696969697","1.7","4","1","","10","3","210","1","3","4","960","84","0","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110329","SM6411-8","","plot","6763179","202358DVEPR_repe_rep1_SM6411-8_4","1","1","4","1","4","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110358","SM6415-25","","plot","6763134","202358DVEPR_repe_rep1_SM6415-25_86","1","1","86","15","2","test","","1","30.9488771466314","230","14.7727272727273","7.8","3","1","","10","2","230","2","3","3","3310","282","0","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110359","SM6416-4","","plot","6763249","202358DVEPR_repe_rep1_SM6416-4_31","1","1","31","6","6","test","","1","29.5335352593973","100","18.5606060606061","9.8","4","2","","10","3","290","3","3","2","3490","271","0","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110361","SM6416-6","","plot","6763226","202358DVEPR_repe_rep1_SM6416-6_78","1","1","78","13","6","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110365","SM6417-10","","plot","6763271","202358DVEPR_repe_rep1_SM6417-10_21","1","1","21","4","4","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110366","SM6417-11","","plot","6763262","202358DVEPR_repe_rep1_SM6417-11_48","1","1","48","8","1","test","","1","29.078892733564","210","23.6742424242424","12.5","4","2","","10","3","290","3","3","2","5000","376","5","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110371","SM6419-2","","plot","6763267","202358DVEPR_repe_rep1_SM6419-2_36","1","1","36","6","1","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110374","SM6420-12","","plot","6763182","202358DVEPR_repe_rep1_SM6420-12_29","1","1","29","5","5","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110386","SM6421-21","","plot","6763200","202358DVEPR_repe_rep1_SM6421-21_75","1","1","75","13","3","test","","1","24.86484375","100","1.51515151515151","0.8","3","3","","10","4","260","1","2","4","810","42","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110391","SM6422-11","","plot","6763252","202358DVEPR_repe_rep1_SM6422-11_26","1","1","26","5","2","test","","1","26.0650183150183","240","9.46969696969697","5","3","1","","10","2","240","3","3","3","3770","221","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110393","SM6422-7","","plot","6763253","202358DVEPR_repe_rep1_SM6422-7_63","1","1","63","11","3","test","","1","24.5394736842105","180","2.08333333333333","1.1","4","2","","10","3","180","1","3","4","1300","65","3","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110403","SM6424-14","","plot","6763281","202358DVEPR_repe_rep1_SM6424-14_8","1","1","8","2","5","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110410","SM6425-16","","plot","6763315","202358DVEPR_repe_rep1_SM6425-16_89","1","1","89","15","5","test","","1","31.2143340857787","100","2.08333333333333","1.1","3","1","","10","2","240","3","3","4","970","84","0","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110415","SM6429-6","","plot","6763306","202358DVEPR_repe_rep1_SM6429-6_19","1","1","19","4","6","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110416","SM6429-7","","plot","6763320","202358DVEPR_repe_rep1_SM6429-7_41","1","1","41","7","5","test","","1","30.5738502238502","230","10.7954545454545","5.7","4","1","","10","2","230","6","3","3","2680","223","4","7","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110417","SM6429-8","","plot","6763219","202358DVEPR_repe_rep1_SM6429-8_45","1","1","45","8","4","test","","1","25.510369111219","240","5.3030303030303","2.8","4","2","","10","3","270","3","1","4","2180","121","3","2","1","3","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110418","SM6429-9","","plot","6763300","202358DVEPR_repe_rep1_SM6429-9_103","1","1","103","18","6","test","","1","32.3042372881356","350","9.46969696969697","5","4","1","","10","3","350","3","3","3","2730","252","0","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110434","SM6432-9","","plot","6763304","202358DVEPR_repe_rep1_SM6432-9_20","1","1","20","4","5","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6110437","SM6433-23","","plot","6763305","202358DVEPR_repe_rep1_SM6433-23_76","1","1","76","13","4","test","","1","29.5572289156626","140","0.757575757575757","0.4","3","3","","10","4","220","1","3","4","270","21","0","1","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109626","SM6435-27","","plot","6763202","202358DVEPR_repe_rep1_SM6435-27_18","1","1","18","3","6","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109637","SM6435-38","","plot","6763125","202358DVEPR_repe_rep1_SM6435-38_82","1","1","82","14","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109648","SM6436-12","","plot","6763248","202358DVEPR_repe_rep1_SM6436-12_87","1","1","87","15","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109667","SM6438-17","","plot","6763222","202358DVEPR_repe_rep1_SM6438-17_10","1","1","10","2","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109673","SM6439-1","","plot","6763227","202358DVEPR_repe_rep1_SM6439-1_108","1","1","108","18","1","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109679","SM6441-3","","plot","6763282","202358DVEPR_repe_rep1_SM6441-3_1","1","1","1","1","1","test","","1","35.6825014509576","155","25.5681818181818","13.5","4","1","","10","2","230","3","3","1","3870","424","0","5","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109689","SM6446-6","","plot","6763276","202358DVEPR_repe_rep1_SM6446-6_107","1","1","107","18","2","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109696","SM6450-4","","plot","6763277","202358DVEPR_repe_rep1_SM6450-4_54","1","1","54","9","6","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109705","SM6456-11","","plot","6763221","202358DVEPR_repe_rep1_SM6456-11_94","1","1","94","16","3","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109710","SM6457-6","","plot","6763120","202358DVEPR_repe_rep1_SM6457-6_33","1","1","33","6","4","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109711","SM6457-7","","plot","6763127","202358DVEPR_repe_rep1_SM6457-7_37","1","1","37","7","1","test","","1","34.1992661870503","90","14.3939393939394","7.6","4","1","","10","2","250","2","3","2","3870","395","0","4","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109722","SM6459-9","","plot","6763265","202358DVEPR_repe_rep1_SM6459-9_17","1","1","17","3","5","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109724","SM6460-9","","plot","6763217","202358DVEPR_repe_rep1_SM6460-9_104","1","1","104","18","5","test","","1","29.0713498622589","130","3.40909090909091","1.8","3","1","","10","3","270","1","3","3","1570","118","0","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109727","SM6461-12","","plot","6763122","202358DVEPR_repe_rep1_SM6461-12_62","1","1","62","11","2","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109733","SM6461-18","","plot","6763203","202358DVEPR_repe_rep1_SM6461-18_7","1","1","7","2","6","test","","","","","","","","","","10","","","","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11757","202358DVEPR_repe","202358DVEPR_repe","RCBD","2.2","4","","no","no","2023-June-28","2024-April-23","56","Repelon. Atlantico, Colombia","6109734","SM6461-9","","plot","6763240","202358DVEPR_repe_rep1_SM6461-9_56","1","1","56","10","5","test","","1","28.8797963050687","70","4.54545454545454","2.4","4","1","","10","3","250","1","3","3","2280","169","4","1","1","3"," (Operator: lizbethpino, Time: )"
